system,file,TTR,Yules,MTLD
continue,1,49.55,3535.64,153.62
continue,10,50.11,3435.88,131.54
continue,100,54.99,3794.57,118.97
continue,11,51.18,4700.75,153.67
continue,12,53.65,4917.35,176.55
continue,13,55.22,4752.43,145.94
continue,14,54.77,4128.57,162.98
continue,15,53.53,4547.14,178.94
continue,16,60.08,5417.12,158.18
continue,17,54.51,4911.58,173.07
continue,18,51.37,3657.88,157.38
continue,19,62.38,7963.48,202.76
continue,2,52.26,3803.08,145.87
continue,20,51.06,4288.78,180.67
continue,21,55.8,5063.15,179.42
continue,22,58.29,5284.2,143.48
continue,23,58.66,4966.67,133.47
continue,24,50.87,4381.87,188.85
continue,25,55.57,5213.58,178.86
continue,26,43.06,2620.5,152.89
continue,27,54.42,4622.79,160.98
continue,28,51.08,3804.07,151.34
continue,29,49.78,4559.02,134.84
continue,3,54.35,4931.81,185.92
continue,30,50.06,4053.64,155.79
continue,31,61.71,5894.33,182.99
continue,32,50.52,4242.71,153.78
continue,33,49.49,3493.4,162.09
continue,34,57.38,6055.2,201.42
continue,35,62.11,6338.91,159.74
continue,36,52.09,4206.52,197.21
continue,37,57.68,6434.1,201.74
continue,38,47.96,3696.16,153.19
continue,39,53.14,4454.86,165.44
continue,4,52.13,4083.76,175.8
continue,40,54.08,4476.17,169.83
continue,41,50.78,4304.06,159.31
continue,42,53.87,4786.96,195.76
continue,43,54.94,5491.63,187.84
continue,44,46.96,3046.28,159.05
continue,45,51.41,4261.9,169.23
continue,46,59.19,5428.48,165.47
continue,47,55.25,5239.03,183.29
continue,48,50.35,4482.94,168.41
continue,49,50.0,3886.31,146.0
continue,5,54.13,4771.92,197.49
continue,50,48.34,3429.15,164.27
continue,51,49.73,3980.47,154.06
continue,52,51.64,4700.15,181.5
continue,53,53.92,5356.44,163.17
continue,54,56.05,6299.25,184.91
continue,55,46.9,3243.03,147.87
continue,56,53.03,4331.34,164.04
continue,57,58.5,5316.5,176.99
continue,58,57.41,6744.0,231.3
continue,59,62.64,7382.53,209.63
continue,6,50.5,4129.08,180.6
continue,60,52.87,4484.15,171.83
continue,61,54.23,4581.07,154.93
continue,62,47.71,3484.17,149.46
continue,63,53.17,4902.37,166.26
continue,64,50.9,3673.49,148.78
continue,65,52.92,5287.52,188.22
continue,66,47.17,3880.41,43.07
continue,67,48.02,3308.82,141.1
continue,68,50.21,4277.69,152.75
continue,69,49.2,3411.25,153.58
continue,7,53.59,5203.69,168.19
continue,70,57.34,5292.39,163.01
continue,71,53.21,4984.2,194.8
continue,72,63.15,7102.43,203.19
continue,73,50.99,3756.2,171.13
continue,74,53.41,4915.15,168.94
continue,75,56.12,4323.7,167.63
continue,76,51.14,4293.26,183.25
continue,77,60.04,6859.29,177.43
continue,78,50.37,4307.94,157.65
continue,79,55.03,5126.67,184.39
continue,8,60.15,6016.67,151.05
continue,80,54.65,5390.35,186.91
continue,81,55.29,5627.17,194.19
continue,82,54.04,5155.35,167.36
continue,83,52.84,4213.26,171.71
continue,84,52.35,4618.51,158.71
continue,85,50.27,4230.99,199.14
continue,86,50.78,3752.71,169.07
continue,87,56.25,5798.97,198.73
continue,88,65.73,8995.64,221.14
continue,89,57.44,5663.2,201.28
continue,9,53.27,5472.06,189.5
continue,90,58.45,7289.51,193.85
continue,91,51.54,3909.69,168.42
continue,92,49.3,4072.02,170.99
continue,93,48.87,3705.09,139.61
continue,94,52.48,4234.58,164.46
continue,95,48.41,3763.15,160.74
continue,96,53.87,5472.84,193.32
continue,97,55.27,4244.62,192.49
continue,98,52.48,4692.7,166.29
continue,99,53.66,5007.68,174.06
create,1,54.35,6672.73,244.43
create,10,60.43,7015.93,204.71
create,100,54.22,5827.75,191.67
create,11,60.34,7378.05,179.39
create,12,64.81,9337.65,193.92
create,13,63.67,8202.25,220.73
create,14,51.95,4854.84,201.91
create,15,63.55,7156.82,194.09
create,16,62.67,7645.74,181.9
create,17,64.19,8112.07,198.05
create,18,56.12,5317.88,196.73
create,19,63.94,7985.21,210.77
create,2,47.16,4046.28,195.99
create,20,54.11,6063.01,244.13
create,21,63.83,8516.65,210.28
create,22,52.89,5275.42,194.3
create,23,48.93,3883.37,174.6
create,24,50.05,4804.49,205.67
create,25,56.07,5820.67,222.12
create,26,52.36,4644.35,200.25
create,27,63.06,8312.99,189.93
create,28,59.93,6473.74,154.75
create,29,59.56,6507.74,188.68
create,3,59.75,6504.72,186.41
create,30,64.1,8791.32,182.16
create,31,59.5,6401.26,174.46
create,32,58.68,6053.07,168.6
create,33,63.82,7489.42,209.02
create,34,59.68,6877.38,199.02
create,35,63.94,8012.43,214.86
create,36,60.99,6282.18,182.91
create,37,63.86,8789.19,210.64
create,38,45.97,3264.83,148.61
create,39,55.63,6281.74,236.8
create,4,61.06,5682.41,132.8
create,40,50.0,4250.57,179.39
create,41,59.54,6011.24,184.54
create,42,63.6,8452.76,244.07
create,43,66.34,10165.31,228.24
create,44,61.06,6900.07,195.63
create,45,60.1,6719.48,208.92
create,46,51.79,4364.66,163.55
create,47,55.8,6746.06,235.75
create,48,60.8,7824.53,217.13
create,49,53.42,4395.86,171.5
create,5,61.15,6879.18,225.87
create,50,64.22,8016.29,205.91
create,51,64.3,8534.86,203.17
create,52,65.4,10233.88,223.56
create,53,53.29,6082.46,228.94
create,54,53.56,6070.58,212.07
create,55,61.26,6786.72,191.82
create,56,66.73,9324.22,191.69
create,57,62.66,8127.37,206.58
create,58,67.32,9691.73,246.2
create,59,53.55,5726.79,193.25
create,6,64.17,8341.92,190.53
create,60,63.16,8472.64,202.26
create,61,63.24,9376.86,234.89
create,62,44.0,3510.54,196.7
create,63,60.39,7008.77,175.36
create,64,61.31,6700.56,190.45
create,65,63.32,9594.34,190.75
create,66,51.69,5186.42,152.02
create,67,35.71,2108.04,204.77
create,68,55.74,5943.76,222.92
create,69,46.88,3620.5,193.63
create,7,53.6,5124.69,172.91
create,70,63.19,7033.52,184.88
create,71,61.38,7644.03,172.09
create,72,64.98,9377.71,213.82
create,73,44.79,3180.7,150.14
create,74,65.72,10837.89,239.05
create,75,66.93,9345.7,267.58
create,76,64.38,8549.84,233.9
create,77,59.38,6500.25,192.03
create,78,66.16,9013.98,181.63
create,79,64.47,8568.67,203.53
create,8,65.2,9598.4,225.97
create,80,65.91,10025.17,250.24
create,81,61.67,7558.26,192.04
create,82,64.66,9769.38,228.24
create,83,62.28,7806.26,209.69
create,84,59.08,6588.52,203.57
create,85,48.56,3959.4,169.86
create,86,64.31,9062.65,237.71
create,87,54.28,6212.9,216.07
create,88,57.04,5470.82,174.28
create,89,52.28,5377.19,225.02
create,9,64.54,9295.84,205.98
create,90,68.28,14107.0,284.91
create,91,51.84,4200.81,161.31
create,92,64.82,8905.96,235.95
create,93,50.93,5022.7,191.43
create,94,46.16,3980.45,192.4
create,95,61.28,7830.59,200.93
create,96,59.73,7679.56,211.0
create,97,45.39,2836.99,153.35
create,98,46.97,3073.56,157.26
create,99,65.51,9657.48,257.5
explain,1,49.28,3414.11,142.97
explain,10,53.93,4915.2,187.16
explain,100,56.82,5532.97,180.41
explain,11,51.3,4610.8,163.65
explain,12,43.79,2666.69,179.79
explain,13,51.42,3698.94,159.25
explain,14,44.82,2584.86,160.0
explain,15,59.28,6410.87,173.48
explain,16,38.64,1939.06,145.28
explain,17,45.69,3330.47,163.47
explain,18,53.87,4227.35,146.28
explain,19,56.35,5011.64,178.41
explain,2,57.09,4433.84,110.29
explain,20,62.5,6771.16,218.46
explain,21,56.51,5006.34,135.41
explain,22,51.83,3930.08,159.89
explain,23,59.53,6625.33,212.07
explain,24,55.09,4531.61,139.63
explain,25,54.31,5068.96,157.58
explain,26,42.55,2408.56,140.29
explain,27,48.29,3331.76,147.06
explain,28,51.02,4259.26,201.0
explain,29,53.44,4420.8,144.96
explain,3,55.2,4684.54,172.59
explain,30,56.7,5121.8,162.12
explain,31,50.87,3521.28,147.83
explain,32,51.03,3524.38,140.65
explain,33,50.13,4232.64,151.4
explain,34,55.95,5404.28,156.52
explain,35,51.35,4263.17,163.48
explain,36,46.52,3011.04,160.38
explain,37,55.4,5410.21,172.42
explain,38,55.6,4547.65,145.98
explain,39,48.68,3422.25,146.22
explain,4,48.32,3278.18,139.77
explain,40,45.24,2617.97,135.71
explain,41,50.61,4210.33,159.23
explain,42,47.88,3564.79,158.8
explain,43,46.07,3042.34,117.87
explain,44,56.18,4786.02,186.11
explain,45,47.85,4207.12,170.4
explain,46,47.56,3464.11,165.6
explain,47,56.75,4652.79,108.62
explain,48,53.19,4369.72,137.57
explain,49,51.91,4273.21,182.12
explain,5,53.34,3871.94,154.25
explain,50,52.43,4304.33,167.07
explain,51,51.9,3837.4,135.79
explain,52,58.05,6042.06,244.57
explain,53,55.36,6025.46,222.13
explain,54,54.18,5113.92,203.74
explain,55,54.16,4578.92,139.43
explain,56,44.53,2253.27,131.12
explain,57,62.3,7233.4,194.14
explain,58,62.84,8902.61,256.71
explain,59,55.76,5684.94,178.52
explain,6,48.03,3170.27,146.94
explain,60,50.99,3281.92,155.3
explain,61,45.59,3237.63,178.5
explain,62,56.23,4786.44,155.51
explain,63,51.6,4213.47,152.95
explain,64,53.48,4086.53,108.84
explain,65,49.94,4499.88,174.03
explain,66,46.23,4179.0,93.08
explain,67,50.21,2997.92,130.23
explain,68,52.99,4374.8,177.8
explain,69,52.24,3703.47,151.09
explain,7,50.21,3757.37,137.84
explain,70,53.04,4435.63,179.23
explain,71,50.5,3195.66,107.37
explain,72,57.84,5608.93,182.72
explain,73,48.98,3701.16,162.01
explain,74,42.91,2901.2,162.16
explain,75,62.63,8525.02,186.0
explain,76,48.72,3376.52,166.0
explain,77,41.9,2907.88,136.07
explain,78,57.63,6529.85,169.65
explain,79,48.89,3752.67,187.13
explain,8,49.4,3879.23,149.0
explain,80,57.54,6271.47,178.96
explain,81,48.79,4073.48,189.02
explain,82,57.28,4906.25,125.58
explain,83,51.37,3984.67,155.76
explain,84,50.49,3766.21,156.01
explain,85,50.92,3639.99,132.83
explain,86,53.39,4179.05,150.34
explain,87,54.75,4692.63,157.55
explain,88,48.66,3680.55,139.33
explain,89,50.65,3198.67,144.96
explain,9,61.48,6192.36,162.16
explain,90,54.8,5342.23,191.56
explain,91,52.27,4634.51,177.39
explain,92,53.47,4685.15,149.39
explain,93,47.45,3330.84,132.93
explain,94,52.37,4489.18,180.7
explain,95,53.11,4694.89,180.43
explain,96,54.95,4043.13,144.9
explain,97,44.52,3009.5,159.28
explain,98,56.65,5890.6,181.52
explain,99,59.71,5825.79,191.72
human,1,51.65,2829.56,195.31
human,10,52.36,2716.68,188.82
human,100,54.17,3280.02,229.78
human,11,55.65,3752.22,155.61
human,12,51.81,2616.16,223.04
human,13,53.83,2265.74,156.46
human,14,56.41,2860.66,169.24
human,15,57.3,3431.89,214.16
human,16,55.53,3130.26,161.03
human,17,50.78,2341.91,161.12
human,18,54.2,2754.65,168.19
human,19,52.9,2284.69,228.67
human,2,53.3,2944.34,147.34
human,20,56.15,3044.88,201.5
human,21,44.69,2392.24,201.25
human,22,55.14,2874.12,219.12
human,23,46.71,2363.98,166.41
human,24,50.48,2389.56,119.64
human,25,52.89,2586.51,147.76
human,26,49.06,1732.79,124.17
human,27,35.2,1237.9,161.52
human,28,57.9,3101.83,201.27
human,29,40.46,1426.15,137.26
human,3,51.41,2534.85,160.89
human,30,49.96,2473.68,204.65
human,31,53.58,2846.48,203.98
human,32,45.68,2000.05,162.7
human,33,52.64,2729.95,208.64
human,34,41.39,1880.08,161.42
human,35,51.02,2239.96,197.11
human,36,50.72,2618.76,149.33
human,37,51.75,1697.39,113.38
human,38,55.1,3363.73,237.57
human,39,53.37,2394.0,171.89
human,4,56.16,3313.03,172.52
human,40,53.74,2915.26,183.15
human,41,53.06,2768.66,180.72
human,42,52.54,2722.3,171.75
human,43,31.73,975.03,82.52
human,44,49.11,2396.85,195.8
human,45,58.87,3892.62,239.23
human,46,56.91,3275.38,165.11
human,47,46.88,2236.34,94.43
human,48,40.74,1358.11,127.86
human,49,46.15,2040.62,183.28
human,5,47.11,2244.64,172.38
human,50,51.01,2677.43,184.35
human,51,53.36,2165.78,151.39
human,52,56.1,3545.8,282.32
human,53,53.8,2958.74,235.67
human,54,52.22,3468.17,250.92
human,55,43.97,1710.38,157.52
human,56,58.26,3075.55,275.86
human,57,44.11,1785.61,158.02
human,58,49.38,2435.67,196.82
human,59,53.61,2505.22,236.72
human,6,51.99,2487.43,150.63
human,60,53.12,2597.93,215.21
human,61,60.65,4145.68,212.3
human,62,50.93,2635.71,166.94
human,63,49.06,2336.78,163.58
human,64,39.12,1476.62,101.12
human,65,28.92,605.58,152.76
human,66,38.94,1398.27,71.34
human,67,51.18,2551.23,180.87
human,68,53.07,2577.58,278.4
human,69,47.09,2418.29,182.03
human,7,46.82,2091.05,147.71
human,70,51.65,2739.77,154.21
human,71,49.95,2350.13,218.86
human,72,53.62,3451.12,217.87
human,73,46.14,1941.9,127.22
human,74,54.12,2539.09,157.67
human,75,51.87,3046.01,190.0
human,76,53.33,2629.54,150.86
human,77,45.43,1969.96,186.02
human,78,48.02,2256.6,148.36
human,79,49.09,1947.9,197.73
human,8,49.87,2950.92,199.87
human,80,61.16,5034.09,251.05
human,81,45.87,1722.37,172.88
human,82,44.43,2049.13,115.38
human,83,42.39,1946.04,164.75
human,84,50.34,1865.4,161.44
human,85,60.56,3753.77,261.91
human,86,51.72,2294.75,161.52
human,87,49.64,2179.01,242.49
human,88,50.85,2675.26,120.77
human,89,49.46,2751.37,150.36
human,9,49.47,2351.1,189.87
human,90,50.34,2259.0,198.27
human,91,53.21,3500.7,206.08
human,92,52.76,2973.34,189.27
human,93,50.42,2932.55,131.14
human,94,56.12,3490.11,208.06
human,95,53.27,3597.03,208.94
human,96,51.09,1933.9,157.92
human,97,52.85,3005.2,166.23
human,98,53.21,2918.87,194.95
human,99,43.91,1842.59,185.61
