,explain,human,create,continue
token_length_mean,5.579250720461095,5.144766146993319,5.428571428571429,5.016666666666667
token_length_median,5.0,4.0,5.0,4.0
token_length_std,3.0606598359934982,2.9189459459350218,3.1450995542171505,2.875546876903564
sentence_length_mean,21.6875,24.944444444444443,24.0625,20.0
sentence_length_median,21.5,22.5,24.0,20.0
sentence_length_std,5.120043334777549,16.52093695964885,9.788186438253003,5.477225575051661
syllables_per_token_mean,1.6397694524495676,1.5011135857461024,1.683116883116883,1.561904761904762
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.8820515474951593,0.7956583793224506,0.9525635401518624,0.8442952487845596
n_tokens,347.0,449,385,420
n_unique_tokens,158.0,212,179,157
proportion_unique_tokens,0.4553314121037464,0.47216035634743875,0.4649350649350649,0.3738095238095238
n_characters,1985.0,2420,2135,2157
n_sentences,16.0,18,16,21
pos_prop_DET,0.11645569620253164,0.08050089445438283,0.1,0.1276595744680851
pos_prop_NOUN,0.20759493670886076,0.16279069767441862,0.2558139534883721,0.21914893617021278
pos_prop_VERB,0.10379746835443038,0.07871198568872988,0.08139534883720931,0.08723404255319149
pos_prop_ADP,0.08354430379746836,0.09123434704830054,0.1372093023255814,0.13191489361702127
pos_prop_ADJ,0.09620253164556962,0.08765652951699464,0.08139534883720931,0.0574468085106383
pos_prop_PROPN,0.0759493670886076,0.13774597495527727,0.08139534883720931,0.10851063829787234
pos_prop_PUNCT,0.11645569620253164,0.16636851520572452,0.09534883720930233,0.09787234042553192
pos_prop_CCONJ,0.0379746835443038,0.028622540250447227,0.03488372093023256,0.029787234042553193
pos_prop_SCONJ,0.02531645569620253,0.008944543828264758,0.004651162790697674,0.00851063829787234
pos_prop_AUX,0.04556962025316456,0.0518783542039356,0.02558139534883721,0.02553191489361702
pos_prop_PRON,0.030379746835443037,0.016100178890876567,0.018604651162790697,0.019148936170212766
pos_prop_NUM,0.010126582278481013,0.012522361359570662,0.013953488372093023,0.014893617021276596
pos_prop_ADV,0.035443037974683546,0.028622540250447227,0.02558139534883721,0.029787234042553193
pos_prop_PART,0.015189873417721518,0.012522361359570662,0.013953488372093023,0.010638297872340425
entropy,11.62657838524559,15.18869150646585,11.981040277145006,14.715587163143807
perplexity,112036.32020427813,3947888.774287774,159698.0744994297,2459791.5367119545
per_word_perplexity,283.6362536817168,7062.4128341462865,371.3908709289063,5233.599014280754
n_stop_words,158.0,193.0,157.0,185.0
alpha_ratio,0.8810126582278481,0.8032200357781754,0.8767441860465116,0.874468085106383
mean_word_length,5.025316455696203,4.3291592128801435,4.965116279069767,4.589361702127659
doc_length,395.0,559.0,430.0,470.0
duplicate_ngram_chr_fraction_5,0.18682737839001293,0.01119664100769769,0.07484076433121019,0.1456953642384106
duplicate_ngram_chr_fraction_6,0.09728798966853207,,0.03105095541401274,0.06466692637319829
duplicate_ngram_chr_fraction_7,0.08265174343521309,,,0.03583950136345929
duplicate_ngram_chr_fraction_8,0.08265174343521309,,,0.03583950136345929
duplicate_ngram_chr_fraction_9,0.08265174343521309,,,
duplicate_ngram_chr_fraction_10,0.08265174343521309,,,
top_ngram_chr_fraction_2,0.015066724063710719,0.012596221133659902,0.035828025477707005,0.05259057265290222
top_ngram_chr_fraction_3,0.03874300473525613,0.015745276417074877,0.02746815286624204,0.03700818075574601
top_ngram_chr_fraction_4,0.06973740852346104,0.012596221133659902,0.03105095541401274,0.031554343591741335
oov_ratio,0.002531645569620253,0.012522361359570662,0.004651162790697674,0.00425531914893617
dependency_distance_mean,3.3499865990767628,3.4005853245537985,2.834880633457508,2.9770102378831726
dependency_distance_std,0.7342146217448879,1.7522922661103413,0.8327857701384646,0.6450474767886166
prop_adjacent_dependency_relation_mean,0.4321193482607557,0.4180844771436872,0.45745458429202845,0.448559131407743
prop_adjacent_dependency_relation_std,0.04951761778163393,0.06495355631510806,0.06343525524082225,0.06468081070047078
first_order_coherence,0.8130300919214885,0.6539690845152911,0.823737899462382,0.8608345538377762
second_order_coherence,0.8295769563743046,0.6971016908064485,0.7890608608722687,0.8664875312855369
flesch_reading_ease,46.09769182276659,54.522179534768654,40.01987418831172,54.39785714285716
flesch_kincaid_grade,12.217404538904898,11.851473645137343,13.65515422077922,10.640476190476193
smog,13.126405980863044,12.457975602129121,15.497558498333571,13.023866798666859
gunning_fog,14.32341498559078,14.253947042811186,17.417207792207794,14.0
automated_readability_index,15.692020893371755,15.274070774560748,16.16982142857143,12.198500000000003
coleman_liau_index,15.641152737752165,13.264587973273944,14.889870129870133,12.218
lix,61.74513688760807,55.679411036872054,61.984577922077925,51.666666666666664
rix,8.6875,7.666666666666667,9.125,6.333333333333333
connectives,8.0,10,8,7
connectives_cap,3.0,3,3,3
pos_prop_X,,0.03577817531305903,0.030232558139534883,0.031914893617021274
passed_quality_check,,True,True,True
